"hdic_resblock_id","rent_type","n","mean_price"
1111027378643,1,4,56.4912665724675
1111027378647,1,1,72.41379310345
1111027378647,2,1,249
1111027378653,0,1,47.5
1111027378653,1,2,50.528846153845
1111027378654,2,4,239.187062937065
1111027378657,0,2,93
1111027378657,1,16,91.0877290039981
1111027378657,2,17,239.954194498312
1111027378658,1,3,51.5531660692933
1111027378659,0,1,74.46808510638
1111027378659,1,4,52.0037618631375
1111027378660,0,2,58.378274268105
1111027378660,1,2,53.889943074005
1111027378661,1,3,59.46783305996
1111027378662,0,2,52.272727272725
1111027378662,1,6,51.4408340748983
1111027378663,1,3,131.279069767443
1111027378663,2,1,258.46153846154
1111027378668,1,1,84.61538461538
1111027378671,1,3,163.796756041047
1111027378674,1,2,99.770114942525
1111027378679,1,2,148.08908045977
1111027378679,2,8,305.563034188035
1111027378682,1,7,129.897336897336
1111027378682,2,7,307.594453165883
1111027378683,0,4,47.6947623239425
1111027378683,1,7,54.3049857283443
1111027378684,1,3,85.3319530710833
1111027378685,0,2,82.931145431145
1111027378685,1,3,100.890399870487
1111027378686,0,2,77.155887230515
1111027378686,1,5,85.987358169616
1111027378686,2,3,231.650793650793
1111027378689,1,3,103.015873015873
1111027378689,2,2,194.79797979798
1111027378690,1,4,81.8442881625275
1111027378690,2,1,232.66666666667
1111027378695,1,2,85.085227272725
1111027378696,0,1,110
1111027378696,1,5,101.51098901099
1111027378696,2,3,219.264705882353
1111027378699,0,1,90.47619047619
1111027378699,1,1,75
1111027378699,2,5,251.291666666664
1111027378701,1,5,90.605767678478
1111027378707,1,2,42.58241758242
1111027378709,1,4,94.045942196285
1111027378711,1,1,89.04109589041
1111027378712,0,6,86.422096022585
1111027378712,1,23,91.4900414439952
1111027378712,2,18,198.904372659999
1111027378713,0,4,125.111831236497
1111027378713,1,26,118.820365415458
1111027378713,2,9,250.856846126581
1111027378714,1,1,66.08620689655
1111027378715,0,8,63.2959309311525
1111027378715,1,5,69.403283316422
1111027378716,0,2,59.45945945946
1111027378716,1,7,61.9534511285757
1111027378716,2,4,200.325611888112
1111027378717,0,1,85.10638297872
1111027378717,1,1,95.45454545455
1111027378717,2,1,196
1111027378718,0,7,69.8727544200686
1111027378718,1,8,73.5302360670437
1111027378718,2,1,170.71428571429
1111027378719,1,7,116.700688224786
1111027378719,2,5,309.126984126986
1111027378720,0,2,99.139655862345
1111027378720,1,13,107.970357784231
1111027378720,2,5,263.655555555558
1111027378721,0,1,132.5
1111027378721,1,21,116.607692405437
1111027378722,0,1,77.58620689655
1111027378722,1,1,76
1111027378724,1,4,109.341816291818
1111027378724,2,2,210.4375
1111027378725,1,5,107.414138795264
1111027378725,2,2,312.05357142857
1111027378726,1,2,108.9
1111027378726,2,2,179.375
1111027378728,1,4,98.99911629551
1111027378740,1,12,100.933231931823
1111027378740,2,8,204.251297313797
1111027378741,0,3,102.42104021303
1111027378741,1,19,99.61662371071
1111027378741,2,3,304.222222222223
1111027378745,1,5,106.58383442619
1111027378748,1,2,36.266874350985
1111027378748,2,3,103.150326797383
1111027378758,0,3,93.8681825868167
1111027378758,1,16,106.876647109587
1111027378759,1,1,107.14285714286
1111027378762,1,2,78.40909090909
1111027378762,2,26,240.84300741993
1111027378766,1,3,91.7479623824467
1111027378771,0,3,87.9658119658133
1111027378771,1,17,97.3394379307812
1111027378771,2,3,286.638176638177
1111027378778,0,1,129.82456140351
1111027378778,1,5,152.280352962438
1111027378779,1,6,119.69782689376
1111027378779,2,3,262.435897435897
1111027378781,1,2,119.87804878049
1111027378781,2,5,287.266666666666
1111027378785,1,1,75.84269662921
1111027378785,2,4,243.607142857142
1111027378786,1,7,61.94764961943
1111027378786,2,16,224.237459946099
1111027378789,0,2,65.326163198505
1111027378789,1,12,60.210764512905
1111027378789,2,6,159.186958874458
1111027378790,1,2,51.282051282055
1111027378791,0,1,59.18181818182
1111027378792,0,1,76.11940298507
1111027378792,1,3,102.044025157233
1111027378794,1,2,51.281583175115
1111027378794,2,17,135.226704123595
1111027378796,0,5,106.620724000216
1111027378796,1,5,97.245570582934
1111027378796,2,2,294.583333333335
1111027378804,1,1,27.72277227723
1111027378810,0,2,108.51063829787
1111027378810,1,4,116.86445668693
1111027378813,1,2,146.06060606061
1111027378816,0,1,105.26315789474
1111027378816,1,13,97.9063294597354
1111027378816,2,5,205.226190476192
1111027378825,0,1,50
1111027378825,1,3,60.5444444444433
1111027378825,2,1,295.55555555556
1111027378826,0,1,105.4347826087
1111027378826,1,1,120.17857142857
1111027378827,1,2,53.34820601086
1111027378827,2,6,169.636231884058
1111027378829,0,1,98.14814814815
1111027378833,0,2,46.511095859075
1111027378833,1,1,48.38709677419
1111027378833,2,3,158.143719026073
1111027378834,0,1,44.44444444444
1111027378834,1,4,45.1419413919375
1111027378834,2,16,174.378937628526
1111027378835,0,2,46.36752136752
1111027378835,1,2,57.44288872513
1111027378835,2,4,198.13226010101
1111027378836,1,2,43.951219512195
1111027378836,2,9,163.841344733887
1111027378837,1,1,95.38461538462
1111027378837,2,4,236.942665822313
1111027378838,1,8,56.4507843310337
1111027378838,2,7,130.907057559867
1111027378839,0,4,43.1242819919025
1111027378839,1,2,58.13396715644
1111027378839,2,10,157.55170940171
1111027378840,0,2,84.614776119405
1111027378840,1,1,119.54545454545
1111027378844,1,1,64.35643564356
1111027378846,1,4,66.6382036685625
1111027378846,2,4,223.683503996005
1111027378850,1,1,180.55555555556
1111027378852,0,1,131.70731707317
1111027378852,1,3,97.9795432254433
1111027378855,0,1,40.86021505376
1111027378855,1,2,38.052688983975
1111027378860,1,1,50.63291139241
1111027378860,2,4,141.60985797828
1111027378861,2,7,218.395485466914
1111027378865,1,1,122.80701754386
1111027378867,0,3,146.078893603647
1111027378867,1,2,139.68643968644
1111027378868,0,2,131.274509803925
1111027378877,0,1,93.02325581395
1111027378877,1,4,98.42132916942
1111027378877,2,2,101.221001221
1111027378878,0,1,116.07142857143
1111027378878,1,4,132.187258506693
1111027378880,1,1,86.73469387755
1111027378881,1,4,108.488899312073
1111027378882,1,2,160.058479532165
1111027378884,0,1,68.08510638298
1111027378884,1,5,64.803782505908
1111027378885,0,2,120.238095238095
1111027378885,1,9,136.344351832876
1111027378887,1,2,89.35889929742
1111027378887,2,1,235
1111027378889,0,2,121.170731707315
1111027378889,1,6,145.443327611493
1111027378889,2,1,270.71428571429
1111027378890,0,4,117.610955287905
1111027378890,1,34,110.258417603866
1111027378890,2,11,304.796070755401
1111027378891,0,3,112.357501139993
1111027378891,1,1,111.11111111111
1111027378891,2,5,332.538095238094
1111027378894,1,2,101.013412816695
1111027378895,1,1,95.2380952381
1111027378896,1,2,125.386904761905
1111027378899,0,3,77.5804776739333
1111027378899,1,8,86.1314964157713
1111027378899,2,5,215.84426847662
1111027378900,0,1,111.84210526316
1111027378900,1,2,132.599742599745
1111027378900,2,8,269.147321428571
1111027378905,0,1,103.27868852459
1111027378907,1,1,54.67625899281
1111027378909,0,12,64.4674773481458
1111027378909,1,17,66.6649110207853
1111027378909,2,15,213.956288156289
1111027378913,1,10,85.033962932476
1111027378913,2,6,188.929843304845
1111027378915,1,1,73.23943661972
1111027378915,2,3,238.752639517343
1111027378916,2,5,212.473076923078
1111027378924,1,1,76.47058823529
1111027378924,2,4,296.694444444443
1111027378925,0,1,70
1111027378927,2,3,260.227272727273
1111027378928,0,5,78.472251585624
1111027378928,1,7,103.17357502007
1111027378928,2,5,158.869047619048
1111027378929,1,2,113.946360153255
1111027378930,0,2,74.285714285715
1111027378930,1,10,97.750687042123
1111027378930,2,7,264.063626849341
1111027378931,1,1,121.27450980392
1111027378937,1,3,36.3681865911167
1111027378938,0,2,51.076604554865
1111027378938,1,4,51.685554029305
1111027378940,0,1,79.16666666667
1111027378940,1,6,77.6814569517367
1111027378940,2,4,216.493281024533
1111027378941,1,1,94.51219512195
1111027378942,0,1,42.04545454545
1111027378942,1,8,73.1834977391075
1111027378942,2,4,123.488025415442
1111027378943,0,1,109.09090909091
1111027378943,1,1,127.04545454545
1111027378944,0,1,43.47826086957
1111027378944,1,1,67.375
1111027378944,2,8,164.590612002376
1111027378945,0,1,43.24324324324
1111027378945,1,1,37.87878787879
1111027378945,2,3,134.272727272727
1111027378946,1,2,60.31707317073
1111027378947,0,1,129.26829268293
1111027378947,1,9,112.943533446148
1111027378947,2,4,280.162037037038
1111027378950,0,1,41.66666666667
1111027378950,1,2,49.253731343285
1111027378951,0,1,76.74418604651
1111027378951,1,4,87.67156862745
1111027378954,1,2,95.774647887325
1111027378963,0,2,66.964285714285
1111027378963,1,2,73.623063683305
1111027378963,2,6,227.260942760943
1111027378966,0,11,91.3497688694373
1111027378966,1,2,99.444444444445
1111027378966,2,6,256.230218855218
1111027378968,0,4,60.9254249232575
1111027378968,1,7,72.9294600295629
1111027378968,2,6,163.968253968253
1111027378969,0,3,48.1716863710133
1111027378969,1,1,72.70833333333
1111027378970,0,2,60.215053763445
1111027378970,1,8,62.64830440201
1111027378970,2,6,198.01601932639
1111027378974,0,1,36.45833333333
1111027378974,1,1,29.72972972973
1111027378975,1,1,47.45762711864
1111027378977,1,1,46.83544303797
1111027378980,0,1,38.46153846154
1111027378981,0,1,64.51612903226
1111027378981,1,8,103.706507910785
1111027378981,2,12,299.534194359562
1111027378986,1,1,111.11111111111
1111027378991,0,1,50.92592592593
1111027378991,1,6,61.639623327285
1111027378991,2,3,229.50396825397
1111027378992,1,4,58.221175289355
1111027378992,2,4,168.162202380952
1111027378994,1,1,38.66666666667
1111027378994,2,6,135.154783125373
1111027378995,0,1,43.41085271318
1111027378995,1,3,51.2129055177033
1111027378995,2,2,184.54545454545
1111027378996,1,1,100
1111027378997,0,1,107.14285714286
1111027378997,1,1,120.56603773585
1111027378997,2,1,197.64705882353
1111027378998,0,6,119.325579449418
1111027378998,1,103,140.2692492466
1111027378998,2,31,244.932094241891
1111027378999,0,1,140.41095890411
1111027379000,0,1,100
1111027379000,1,8,48.6865099686
1111027379001,0,1,141.02564102564
1111027379001,1,10,126.248240165632
1111027379004,1,13,91.8572914108146
1111027379005,1,2,73.44656172328
1111027379006,0,1,75
1111027379007,0,1,38.46153846154
1111027379007,1,1,59.52380952381
1111027379008,0,1,66.66666666667
1111027379008,1,3,52.7045792765433
1111027379008,2,18,156.021790789031
1111027379011,2,3,238.928104575163
1111027379014,2,8,166.003055707996
1111027379015,2,6,161.232295482295
1111027379016,2,8,159.1206002331
1111027379017,2,1,146
1111027379019,0,4,62.5628121457225
1111027379019,1,8,64.6580449028787
1111027379019,2,11,191.929395166237
1111027379022,0,1,44.57831325301
1111027379022,2,5,141.01388888889
1111027379023,1,1,87.30158730159
1111027379024,0,11,90.2605850616536
1111027379024,1,2,105.91503267974
1111027379026,0,1,96.875
1111027379026,1,5,118.541951469582
1111027379027,1,2,107.758620689655
1111027379028,0,1,110.29411764706
1111027379028,1,4,119.472074971602
1111027379029,0,1,125
1111027379029,1,8,105.575143579344
1111027379029,2,8,337.260551948051
1111027379030,0,2,115.55392516508
1111027379030,1,4,115.634866163347
1111027379030,2,14,353.272667599735
1111027379031,1,1,55.55555555556
1111027379032,0,1,51.68539325843
1111027379032,1,2,38.20178704393
1111027379032,2,6,183.123947811447
1111027379035,1,1,110.25641025641
1111027379036,0,1,61.22448979592
1111027379036,1,14,80.9550076827114
1111027379037,0,1,60
1111027379037,1,1,57.94392523364
1111027379042,1,1,132.91139240506
1111027379046,1,12,127.499583104486
1111027379046,2,1,255.33333333333
1111027379051,1,1,87.30158730159
1111027379051,2,2,237.96153846154
1111027379053,0,1,180.85106382979
1111027379053,1,1,180.85106382979
1111027379054,1,7,143.383147896696
1111027379056,1,3,75.3768067968667
1111027379060,0,2,143.879809329245
1111027379060,1,5,137.656577628738
1111027379061,1,2,120.179108558925
1111027379063,0,4,41.0873015873025
1111027379063,1,10,45.800084963968
1111027379063,2,11,110.815025883206
1111027379065,1,1,80.30909090909
1111027379066,0,1,59.25925925926
1111027379066,1,8,57.6010591747612
1111027379066,2,4,160.3006993007
1111027379067,0,1,88
1111027379067,1,2,88.26778612461
1111027379068,1,5,84.822426448512
1111027379069,1,5,79.426569518262
1111027379070,0,2,95.59294871795
1111027379070,1,11,135.085126975352
1111027379070,2,1,292.66666666667
1111027379073,0,1,35.15625
1111027379073,1,3,43.5602312632167
1111027379075,1,5,103.702650282948
1111027379077,0,1,76.47058823529
1111027379077,1,9,89.1681956897311
1111027379077,2,1,217.69230769231
1111027379078,1,1,78.125
1111027379081,0,1,115.38461538462
1111027379081,1,4,115.41054778555
1111027379082,1,7,94.1867204830329
1111027379082,2,2,283.944444444445
1111027379085,0,2,81.34605193429
1111027379085,1,16,75.5181036341669
1111027379085,2,15,220.167727860376
1111027379091,0,2,126.88172043011
1111027379093,0,1,155.91397849462
1111027379094,0,1,73.11827956989
1111027379094,2,2,234.81818181818
1111027379098,1,2,55.16866854076
1111027379098,2,4,153.500932400932
1111027379101,0,1,100
1111027379107,0,5,152.17365967366
1111027379107,1,41,142.577130810769
1111027379107,2,3,368.725348725347
1111027379108,1,3,62.01422800989
1111027379111,1,2,131.160714285715
1111027379116,1,7,79.4974913070214
1111027379116,2,13,195.917681112252
1111027379117,0,2,54.28144002211
1111027379117,1,11,54.9623955802345
1111027379117,2,12,149.726248832867
1111027379130,1,1,66.26506024096
1111027379132,1,1,111.79104477612
1111027379150,0,1,111.36363636364
1111027379150,1,4,111.988581966115
1111027379152,0,3,61.36440469605
1111027379152,1,9,62.7634882817989
1111027379152,2,2,227.555555555555
1111027379153,0,3,120.63492063492
1111027379153,1,17,152.637849311279
1111027379153,2,3,256.560846560847
1111027379158,0,2,142.753623188405
1111027379159,0,2,77.25988700565
1111027379159,1,2,131.485294117645
1111027379160,0,7,66.7595737595743
1111027379160,1,3,81.5246913580233
1111027379162,1,2,91.93907083016
1111027379162,2,8,217.334633458647
1111027379169,1,5,43.67538796144
1111027379169,2,7,180.029611844737
1111027379170,0,1,72.17391304348
1111027379170,1,1,73.91304347826
1111027379171,0,2,79.549808429115
1111027379173,0,1,72.11538461538
1111027379173,2,1,190
1111027379175,0,1,73.17073170732
1111027379175,1,11,59.5394349602755
1111027379175,2,8,202.099365546734
1111027379180,1,4,73.53305792181
1111027379180,2,5,226.946464646466
1111027379181,1,2,38.93772893773
1111027379186,1,3,79.6461087159633
1111027379186,2,4,176.13979076479
1111027379188,0,4,86.6922939616475
1111027379188,1,5,92.911530964162
1111027379191,0,1,130
1111027379191,1,6,121.612147862148
1111027379191,2,2,272.60606060606
1111027379192,1,2,132.173321234115
1111027379192,2,3,314.124756335283
1111027379193,1,6,99.1522756788833
1111027379196,1,1,141.70212765957
1111027379197,0,1,110
1111027379197,1,3,112.15680615681
1111027379198,1,1,106.12244897959
1111027379201,1,1,92.9203539823
1111027379206,0,1,97.65625
1111027379207,1,4,140.794951619108
1111027379207,2,3,318.68783068783
1111027379208,1,1,101.21951219512
1111027379209,1,3,81.9421511294567
1111027379210,1,2,77.48917748918
1111027379212,0,1,90
1111027379213,0,1,58.82352941176
1111027379213,1,2,73.22571469208
1111027379215,0,7,135.763763722536
1111027379215,1,10,135.638730328588
1111027379215,2,4,297.033653846155
1111027379216,0,1,48.91304347826
1111027379217,1,9,70.0917181739111
1111027379217,2,8,150.326121794873
1111027379219,1,1,37.89473684211
1111027379219,2,5,123.629545454546
1111027379220,1,5,67.347035040432
1111027379225,1,5,98.080928923294
1111027379225,2,2,293.958333333335
1111027379226,1,1,68.68686868687
1111027379226,2,2,256.06060606061
1111027379227,0,2,64.906659236555
1111027379227,1,16,96.9601677739244
1111027379229,0,3,101.403021893307
1111027379229,1,15,87.445328897914
1111027379229,2,2,291.666666666665
1111027379231,1,10,117.832649918205
1111027379234,1,1,107.40740740741
1111027379243,0,1,58.88888888889
1111027379243,1,4,48.0928466040825
1111027379243,2,7,135.69077299512
1111027379246,0,1,143.75
1111027379246,1,6,103.812255403758
1111027379246,2,1,286.92307692308
1111027379247,0,3,109.40379403794
1111027379247,1,14,111.206950028276
1111027379247,2,6,265.038105413105
1111027379248,0,3,102.495974235103
1111027379248,1,15,120.282562129304
1111027379248,2,3,325
1111027379250,1,6,55.4631836709067
1111027379251,1,5,112.286771653062
1111027379254,2,9,215.894895094733
1111027379255,0,2,42.602040816325
1111027379257,1,2,50.02873563218
1111027379259,1,1,30.47619047619
1111027379263,0,1,86.95652173913
1111027379264,0,1,76
1111027379264,1,1,91.54929577465
1111027379265,0,1,109.64912280702
1111027379265,1,2,107.147375079065
1111027379266,0,4,71.356179410535
1111027379266,1,10,70.78016783939
1111027379269,1,5,98.125391849532
1111027379274,0,3,39.81567774671
1111027379274,1,2,63.81165158371
1111027379274,2,4,114.908152173912
1111027379275,0,1,34.44444444444
1111027379276,1,2,130.21739130435
1111027379277,0,1,120
1111027379277,2,2,298.58823529412
1111027379278,1,1,118.69565217391
1111027379279,1,1,130.73170731707
1111027379280,0,1,118
1111027379280,1,2,129.700854700855
1111027379280,2,1,278.18181818182
1111027379281,1,1,118.11320754717
1111027379282,1,2,46.25
1111027379285,1,3,67.22222222222
1111027379287,1,17,59.5098303385765
1111027379288,0,2,52.144120247565
1111027379288,1,9,61.4766779301667
1111027379288,2,11,249.999577110821
1111027379289,0,1,131.14754098361
1111027379289,1,8,133.77951927019
1111027379292,0,2,92.142210144925
1111027379292,1,4,91.9882255686125
1111027379293,1,2,65.554136058765
1111027379294,1,3,74.6113091701333
1111027379294,2,14,195.919994804449
1111027379295,0,2,61.86224489796
1111027379295,1,11,73.8941109146009
1111027379295,2,13,202.182980481058
1111027379296,1,8,97.7617199688675
1111027379296,2,8,172.70683592723
1111027379297,0,1,69.49152542373
1111027379297,1,11,75.4420363277264
1111027379297,2,13,182.605434297385
1111027379301,1,1,98.30769230769
1111027379302,0,3,105.951417004047
1111027379302,1,1,124
1111027379302,2,2,286.541666666665
1111027379303,0,2,90.823211875845
1111027379303,1,7,87.1135910316643
1111027379303,2,1,276
1111027379304,0,2,69.86788617886
1111027379304,1,3,71.2514408702833
1111027379304,2,5,200.78
1111027379305,1,1,46.42857142857
1111027379306,0,1,80.18867924528
1111027379306,1,7,101.641235452974
1111027379306,2,3,239.839572192513
1111027379309,0,3,47.4962131337433
1111027379309,1,1,49.18032786885
1111027379311,1,1,40
1111027379313,1,1,45.65217391304
1111027379315,0,1,120.93023255814
1111027379315,1,4,115.031482884933
1111027379316,0,1,93.75
1111027379316,1,12,79.7341697714608
1111027379316,2,6,212.925925925927
1111027379317,0,1,192.98245614035
1111027379319,0,2,66.46898937485
1111027379319,1,8,65.9997631321925
1111027379319,2,8,172.110091297593
1111027379320,0,1,72.22222222222
1111027379320,1,2,79.663865546215
1111027379321,0,2,91.581920903955
1111027379321,1,2,87.299651567945
1111027379321,2,1,295.55555555556
1111027379323,0,1,77.10843373494
1111027379323,1,2,89.810876209885
1111027379323,2,4,221.14983974359
1111027379326,0,3,77.2884557790233
1111027379326,1,11,80.8845415368027
1111027379326,2,16,188.259481061887
1111027379332,0,1,96.15384615385
1111027379332,1,3,118.846014087657
1111027379332,2,6,321.63438875939
1111027379333,1,5,106.20225370358
1111027379333,2,7,361.174319727891
1111027379334,0,1,95.38461538462
1111027379334,2,1,255.625
1111027379335,0,1,79.24528301887
1111027379336,0,1,65.5737704918
1111027379336,1,3,72.0323822807067
1111027379338,1,1,66.25
1111027379340,0,4,149.58084029103
1111027379340,1,5,155.527157538634
1111027379341,0,1,95.8904109589
1111027379341,1,6,95.79897116869
1111027379348,0,1,134.61538461538
1111027379351,1,1,187.09677419355
1111027379352,1,2,140.65306122449
1111027379355,0,1,126.66666666667
1111027379355,1,10,125.157615392216
1111027379358,1,1,73.17073170732
1111027379359,1,1,99.43181818182
1111027379361,1,1,92
1111027379361,2,1,273
1111027379362,1,5,56.160941258168
1111027379363,1,4,81.1472995090025
1111027379363,2,4,161.125
1111027379365,0,1,80.85106382979
1111027379365,1,21,98.6235997115719
1111027379366,1,1,74.69879518072
1111027379369,1,4,102.516261659303
1111027379369,2,4,164.091453645635
1111027379370,0,1,54.73684210526
1111027379370,1,4,51.5155759748975
1111027379370,2,9,176.110165987359
1111027379371,0,2,51.01510151015
1111027379371,1,14,49.2068826325114
1111027379371,2,21,162.342549650213
1111027379372,1,10,101.146567403273
1111027379372,2,13,292.204530557162
1111027379373,0,1,102.5
1111027379373,1,1,93.63483146067
1111027379378,0,5,42.643270707788
1111027379378,1,1,44.44444444444
1111027379378,2,3,146.78321678322
1111027379379,0,1,86.95652173913
1111027379379,1,1,66.32653061224
1111027379381,1,2,42.4041538763
1111027379382,2,5,259.953673777202
1111027379383,2,3,273.888888888887
1111027379384,1,2,92.028985507245
1111027379386,1,4,70.6301553345675
1111027379389,1,3,71.4542511142867
1111027379389,2,11,233.605982698229
1111027379390,1,2,113.5835722052
1111027379391,1,2,121.157985363755
1111027379393,1,2,116.70969441517
1111027379394,0,1,96.38554216867
1111027379394,1,5,108.19553437059
1111027379397,0,6,84.096193293505
1111027379397,1,16,79.9686207282463
1111027379398,1,4,89.16652085156
1111027379398,2,5,219.785811965812
1111027379399,0,3,93.82061866582
1111027379400,0,1,91.83673469388
1111027379400,1,18,108.866580417637
1111027379400,2,6,208.419642857142
1111027379401,1,4,104.369519546948
1111027379402,0,1,87.71929824561
1111027379402,1,4,97.5669106576525
1111027379404,1,4,98.0427949709875
1111027379405,0,1,110.78431372549
1111027379405,1,4,87.164232242435
1111027379406,0,1,52.72727272727
1111027379406,1,1,49.6062992126
1111027379409,0,1,129.16666666667
1111027379409,1,1,137.5
1111027379411,1,3,123.281326781327
1111027379411,2,4,327.875
1111027379412,1,1,121.5873015873
1111027379412,2,4,270.870169082125
1111027379414,1,2,137.75641025641
1111027379415,0,1,98.83720930233
1111027379415,1,1,121.21212121212
1111027379416,1,2,143.987647690655
1111027379417,1,1,143.21428571429
1111027379418,0,1,147.05882352941
1111027379418,1,1,135.29411764706
1111027379419,1,1,154.70588235294
1111027379420,1,1,101.69491525424
1111027379422,0,1,103.27868852459
1111027379422,1,3,122.045122545043
1111027379422,2,2,290.375
1111027379423,1,1,137.83783783784
1111027379424,0,1,102.41935483871
1111027379424,1,16,122.749870875149
1111027379424,2,7,277.815279958137
1111027379428,1,2,98.220338983055
1111027379428,2,2,260.76923076923
1111027379429,1,3,133.267195767193
1111027379430,1,1,121.21212121212
1111027379431,1,2,134.747474747475
1111027379434,1,1,114.28571428571
1111027379435,1,2,37.06608811749
1111027379436,2,5,183.52679738562
1111027379437,1,2,139.56578947368
1111027379439,1,2,94.791666666665
1111027379439,2,2,141.97222222222
1111027379441,1,2,102.41935483871
1111027379442,1,18,109.437570093376
1111027379450,1,2,134.22213311949
1111027379450,2,2,290.727272727275
1111027379451,1,1,108.69565217391
1111027379452,1,4,121.961905948818
1111027379456,1,5,157.977776637576
1111027379457,1,2,117.8712174525
1111027379460,0,3,68.8703957904367
1111027379460,1,10,99.46887156518
1111027379460,2,7,294.208513708514
1111027379461,1,2,68.6
1111027379462,0,1,127.90697674419
1111027379462,1,2,133.988269794725
1111027379462,2,1,259.33333333333
1111027379463,0,5,53.853599516032
1111027379463,1,7,59.3789646530129
1111027379463,2,7,158.185791860604
1111027379464,0,1,95.8904109589
1111027379464,1,3,97.3351099267167
1111027379466,0,1,31.55339805825
1111027379467,0,1,30
1111027379467,1,1,32.25806451613
1111027379468,1,2,44.5160323644
1111027379471,0,1,83.33333333333
1111027379471,1,12,99.1793094378625
1111027379471,2,3,184.278499278503
1111027379472,0,4,77.8577127659575
1111027379472,1,11,93.0502278294536
1111027379472,2,3,271.25
1111027379474,0,1,63.33333333333
1111027379474,1,2,55.46875
1111027379487,1,1,84.44444444444
1111027379489,1,3,144.875957375957
1111027379493,1,4,142.511926058437
1111027379497,1,2,78.06502154328
1111027379497,2,5,273.564932126698
1111027379503,1,2,175.82567628349
1111027379505,0,4,171.56236585085
1111027379505,1,12,126.931234078867
1111027379509,2,2,277.79761904762
1111027379510,1,4,93.276591544945
1111027379510,2,2,299.166666666665
1111027379512,1,1,104.91803278689
1111027379514,1,1,89.65517241379
1111027379515,0,3,76.0887260887233
1111027379515,1,23,68.3353227275383
1111027379515,2,7,133.667169898263
1111027379516,0,2,97.786233137325
1111027379516,1,9,112.929001503467
1111027379519,1,1,112
1111027379520,0,4,57.9313612392875
1111027379521,1,3,56.8306010928967
1111027379523,0,2,101.63009404389
1111027379523,1,5,105.351379455704
1111027379524,1,1,92.35668789809
1111027379524,2,1,262.72727272727
1111027379529,1,1,80
1111027379529,2,2,292.75
1111027379532,0,1,64.15094339623
1111027379532,1,4,65.515169424745
1111027379532,2,1,56.89655172414
1111027379533,1,1,100.87719298246
1111027379535,0,1,45.45454545455
1111027379535,1,2,49
1111027379537,0,1,50.66666666667
1111027379537,1,1,54.79452054795
1111027379538,1,4,76.16604477612
1111027379541,1,1,115
1111027379543,0,2,103.174603174605
1111027379543,1,9,102.19907883514
1111027379547,0,2,61.89927583937
1111027379547,1,18,57.9666412045622
1111027379547,2,17,150.571775542796
1111027379548,0,2,27.377717391305
1111027379548,1,8,59.9816390972862
1111027379548,2,9,163.63739038739
1111027379550,0,1,83.33333333333
1111027379550,1,1,87.30158730159
1111027379551,1,9,90.0465883674856
1111027379552,1,2,90.93915343915
1111027379556,0,3,97.0551670551667
1111027379556,1,1,82.85714285714
1111027379558,1,2,108.85533883471
1111027379559,1,2,109.670987038885
1111027379562,1,1,107.14285714286
1111027379566,0,1,60
1111027379566,1,1,77.43243243243
1111027379566,2,9,205.184731934732
1111027379567,1,1,107.29613733906
1111027379573,1,1,111.23076923077
1111027379574,1,1,34.95145631068
1111027379577,1,1,99.33774834437
1111027379578,1,1,68.18181818182
1111027379580,0,1,126.31578947368
1111027379580,1,1,117.64705882353
1111027379581,1,3,121.08934169279
1111027379583,0,1,111.66666666667
1111027379583,1,1,108.62068965517
1111027379589,1,5,108.442669692474
1111027379589,2,1,177.33333333333
1111027379591,0,3,75.76923076923
1111027379591,1,3,82.4933502374
1111027379591,2,1,143.125
1111027379594,1,9,75.4706436307478
1111027379596,1,2,50.350742447515
1111027379596,2,17,135.261615018968
1111027379597,1,2,71.171328671325
1111027379597,2,3,300.43650793651
1111027379599,1,8,83.7401487571875
1111027379599,2,2,302.0202020202
1111027379600,0,3,47.8251599147133
1111027379600,1,5,46.032321010062
1111027379600,2,2,127.60101010101
1111027379605,1,1,53.33333333333
1111027379607,0,1,122.22222222222
1111027379611,1,4,83.1744899980175
1111027379611,2,6,168.357905982908
1111027379614,0,2,43.10875512996
1111027379614,1,5,46.80497170528
1111027379614,2,14,141.372797530171
1111027379616,1,1,82.95774647887
1111027379618,1,1,101.61290322581
1111027379621,1,5,52.761708394698
1111027379621,2,7,143.582279562544
1111027379622,0,2,128.709000762775
1111027379622,1,4,122.044312040507
1111027379623,0,1,100
1111027379623,1,1,85.49019607843
1111027379625,0,1,79.36507936508
1111027379626,0,7,40.2405231250757
1111027379626,1,9,39.0654341833378
1111027379626,2,7,151.452953813104
1111027379627,0,1,41.57303370787
1111027379628,1,2,122.838611859835
1111027379632,0,1,115
1111027379632,1,2,90.48288795124
1111027379632,2,3,219.083333333333
1111027379633,0,1,86.53846153846
1111027379633,1,15,111.002904124623
1111027379634,0,4,41.40862668405
1111027379634,1,4,41.88568658558
1111027379634,2,4,134.273268398268
1111027379636,0,1,41.89189189189
1111027379636,1,5,38.923070007798
1111027379636,2,3,149.67676767677
1111027379638,0,3,111.224152191893
1111027379638,1,9,105.1824903284
1111027379638,2,6,277.1148989899
1111027379642,1,1,115.55555555556
1111027379643,0,2,107.80346820809
1111027379643,1,5,113.440040053776
1111027379643,2,7,271.43301936159
1111027379645,1,2,54.04761904762
1111027379646,1,1,65.76576576577
